text,label
"mẹ ơi cháu Bi đi học về rồi nha, cháu ngoan lắm được cô khen",22
"chị ơi em bé nhà em bị sốt xuất huyết nặng nằm viện, ck em 10 tr mua thuốc gấp",7
"Hệ thống VCB Digibank đang bảo trì, vui lòng đăng nhập qua link backup này",16
app chạy bộ kiếm coin mua giày n.f.t 3 tr chạy 1km lụm 500k,11
"Xin chúc mừng số điện thoại trúng giải nhất Galaxy S25 Ultra, đóng thuế 3 triệu nhận máy",13
app shopee quay lucky wheel trúng laptop lenovo nè m c.k thuế 4 cu lụm zề xịn,13
"m ơi tối đi ăn lẩu Haidilao khum, t book bàn 8h r nha team mình 6 đứa chia 200k mỗi người",22
"Nhắc anh em nộp bảng chấm công tháng 3 trước 12h trưa mai nhé, phòng HR cần tổng hợp",22
bạn t làm bưu điện chính thức nè nó bảo hàng m sắp tới 2 ngày nữa,22
ABBank cảnh báo tài khoản m bị ai đó thêm người hưởng thụ mới ck xác nhận identity,16
"BIDV Smart Banking phát hiện thiết bị lạ đăng nhập, nhập OTP xác minh danh tính",16
"Dạ cô, con nộp bài tập nhóm môn Trí tuệ nhân tạo trễ 1 ngày được không ạ",22
"dạ chị, bên giao hàng nhanh báo đơn của chị tới kho quận 7 r ạ, mai ship tới nhà",22
m.b bank alert tk bị login lúc 3h sáng ck o.t.p lock acc safe,16
sở t.t.t.t gọi báo sim m bị mạo danh lừa đảo 2h khoá sim,0
"ba ơi con gửi tiền về cho ba mẹ r nha, 5 triệu tiền sinh hoạt phí check agribank dùm con",22
"Quay trúng iPhone 15 Pro Max Lazada, bấm gọi hotline đóng thuế phí lãnh giải",13
tuyển admin fanpage lương 15 triệu tháng đóng 3 triệu tiền giữ chỗ mua tool quản lý,12
"m ơi số lạ nhưng t đây nè, đt t bị hư gọi vid coi mặt ck t 8 tr sửa đt lẹ",7
em ơi anh đây anh mượn sim bạn gọi bị cướp mất hết ck 10 triệu gấp,7
"Số dư thẻ anh chị bị trừ 15 triệu, đọc OTP để chúng tôi hủy giao dịch bất thường",16
em giao shopee đơn cod c.k momo em ném vô bảo vệ nha,17
sàn BO binary option của Nga lợi nhuận 95% mỗi lệnh 60 giây nạp 100 đô bắt đầu,11
bé trai 2 tuổi bị bệnh hiểm nghèo không tiền chữa ae c.k giúp momo 0345xxx ét ô ét,10
"Bác sĩ hẹn tái khám cho ba thứ 5 tuần sau nha con, con nhớ chở ba đi",22
ê ship nhanh gọi bảo hàng m bị ướt mưa r click link hoàn tiền bồi thường,17
"Cô giáo gọi nè mẹ ơi, con bé bị ngã cổ ở trường rồi ck viện phí 8 triệu gấp",7
"m nghe vụ mấy đứa bị lừa trade coin mất 500 triệu trên báo chưa, ghê quá",22
"Kêu gọi ủng hộ nạn nhân bão số 3, vui lòng chuyển khoản vào tài khoản cá nhân 0911xxx tên Nguyễn Văn A",10
sếp ơi trưa bún chả không em gọi chung phòng mình luôn tính tiền sau nha,22
m ơi t mới đăng ký gói Netflix premium 260k/tháng xem 4K ngon lắm,22
"bà cụ bán vé số bị té gãy chân nằm viện, ae thương xót ck momo giúp bà",10
v.s.s.i.d app bị lỗi nghiêm trọng cài bản update qua file .apk gấp nha,1
ê m t vừa mua bảo hiểm du lịch Bảo Việt đi Thái 5 ngày 200k,22
t gửi tiền từ thiện cho quỹ Trẻ em VN qua VCB chính thức 1 triệu,22
t vừa nộp BHXH tự nguyện ở đại lý phường r nè 400k mỗi tháng,22
"Hội từ thiện cần gấp 5 tỷ cứu trợ động đất miền Bắc, ck vào stk trưởng nhóm thiện nguyện",10
m ơi tối ăn gì khum t đặt grab giao cơm sườn 35k momo,22
tau trung tá bộ CA nè tk m dính bet cá độ nghìn tỷ nộp phạt đi,0
thẻ visa bị ch4rge 800 đô lúc nửa đêm đọc ot.p hủy lẹ m,16
con ơi mẹ mua thuốc cho ba ở nhà thuốc Long Châu tối ghé đưa,22
anh ơi em bên phòng hành chính gọi nhắc anh nộp giấy xác nhận bảo hiểm trước cuối tuần,22
sàn NFT marketplace mới đúc NFT free bán lại 100 đô nhưng phí gas 2 triệu,11
"bồ ơi t đặt cái bàn làm việc trên Shopee r nha, 3 ngày nữa ship tới",22
"Chúc mừng thuê bao trúng tivi Sony 65 inch, click link điện lực nạp phí nhận quà",13
"ê hôm nay lương vô chưa m, t check vcb thấy lương + thưởng vô r nè",22
m ơi ba t gọi vid mặt deep fake xin tiền 50 cu á m t xém ck tí nữa thì mất,7
"Trại mồ côi Hóc Môn bị hỏa hoạn cháy hết đồ, ae nạp thẻ cào giúp đỡ bé con",10
ê t vừa quay trúng galaxy z fold 6 trên app qi nè ck t 3 cu thuế t lụm zề,13
t bên bộ phận an ninh ngân hàng nè m thẻ tín dụng m bị clone r đọc otp khoá thẻ,16
anh ơi em bên legal department gọi nhắc anh ký hợp đồng NDA với partner mới ạ,22
m ơi m quay được cái airpods max gòi nè đóng 1 củ thuế lụm zề xài kkk,13
t nghe tin app VNeID giả mạo lừa nhiều người ghê quá coi chừng,22
quỹ cứu trợ miền tây thiếu thốn lắm ae ơi c.k vô stk trưởng đoàn cho bà con,10
alo t trúng voucher qd c.a chốt đon nap 1 ly tsua m c.k tao đi,13
ae dev ơi production bị lỗi ssl cert ai fix dùm gấp client kêu,22
"anh ơi em bên phòng mua sắm đây, báo giá 3 nhà cung cấp em gửi email r sếp duyệt giúp",22
Shipper nhanh thông báo đơn hàng bị delay do thời tiết bấm link để đổi lịch giao,17
"mẹ ơi con đăng ký sim 4G Viettel mới r nha, gói 90k/tháng 4GB/ngày",22
Sàn trade coin uy tín nạp USDT nhận bonus 100% lãi mỗi ngày 3% copy trade AI,11
app b.i.d.v bảo tk hack r đọc mã 6 số lock acc nha m ơi,16
"anh ơi em là cộng tác viên bảo hiểm Dai-ichi chính thức nè, anh cần tư vấn gói nào",22
Sacombank alert tài khoản bị hack chiều qua giao dịch 100 tr ra nước ngoài xác minh otp,16
shipper giao hàng báo đơn m bị phạt lưu kho 3 ngày c.k 50k phí lưu kho lẹ,17
bhxh bảo lương hưu bị treo nộp 2 củ mở khoá bruh,1
"Bệnh nhân ung thư giai đoạn cuối cần 500 triệu chữa trị, gia đình kêu gọi ck vào vcb",10
1 phat trúng ip 15 ròi chời ơi khum tin duoc click l.j.n.k de nhan dclm,13
cơ quan BHXH thông báo có trợ cấp thất nghiệp click link nhận tiền,1
ê app techcombank báo nâng cấp bảo mật sinh trắc học bấm link cập nhật kẻo khoá tk,16
anh ơi em ship J&T đây đơn COD hết hạn giữ ck trước 100k em giữ hàng cho,17
"t mới ck momo m 80k tiền cf sáng nay r nha, check dùm t thanks m nhiều",22
Ngân hàng Nhà nước yêu cầu xác thực tài khoản trước ngày 15/4 kẻo bị đóng băng,16
"Dạ chị, em bên phòng kế toán gọi nhắc nộp hóa đơn VAT tháng 3 trước thứ 6 ạ",22
"anh ơi phòng mình được thưởng KPI quý 1 r nha, 2 triệu/người ck vô lương T4",22
"ae cần tiền mổ cho cháu bé bị tim bẩm sinh gấp, c.k zalopay 0912xxx ét ô ét",10
"Alo cháu ơi bác đây, bác bị ngã cầu thang gãy tay ck dùm bác 15 tr bó bột",7
con gái ơi ba bị cướp nằm viện gọi vid ck 5 triệu viện phí,7
"Zalo nhận lì xì 50 triệu từ quỹ nhà hảo tâm, nạp 2 triệu phí hồ sơ nhận tiền",13
"dạ anh phòng kỹ thuật đây, wifi tầng 3 bị chập em lên sửa chiều nay ạ",22
Dạ thầy em xin nộp bài lab Machine Learning muộn 2 tiếng được không ạ,22
tiktok spin lucky box trúng beats studio pro nè ae nhập mã thẻ cào 1 tr active,13
"NHNN yêu cầu liên kết Momo với thẻ ATM để nhận gói hỗ trợ, đọc mã xác thực 6 số",16
vnpay quà tết tặng KH 1 chỉ vàng PNJ nạp 500k vào ví nhận thưởng ngay,13
"Bạn đây nè mở vid coi mặt t đi, t kẹt sân bay mất ví hết tiền ck 2 triệu grab về nhà",7
ê bạn t chạy grab nè nó kể khách boom ship 200k tội quá,22
"ê t nè m, gọi vid cho m coi mặt t nè tin t đi, t bị tai nạn xe bus ck 8 tr viện",7
"ê cuối tuần đi câu cá ở hồ Dầu Tiếng khum, t thuê đồ câu r nha 100k",22
đang cúp điện khum wifi t gọi deepfake đụng xe m ck t 1 tr cọc lẹ đi,7
cài vneid bản mới đê m quét cccd qua cái link t gửi khum là bị khoá,1
tuyển biên kịch viết kịch bản AI lương 20 triệu nhưng đóng phí phần mềm 5 triệu trước,12
Hệ thống VCB báo lương T4 bị trừ do lỗi click link xác nhận lương,16
"ê m t vừa nộp BHXH xong r nè, đóng đủ 6 tháng luôn khỏi lo",22
"bồ t nè gọi vid cho m coi mặt, kẹt tiền mượn 3 triệu mai trả nha",7
"em ơi anh đây anh mượn sim gọi nè, bị cướp mất hết ck anh 10 tr gấp",7
"Bà cụ 90 tuổi bị bệnh nặng nằm viện, gia đình khổ quá ae giúp đỡ ck vào bidv 12345",10
m ơi app staking coin lãi 2% mỗi ngày nạp stablecoin vô smart contract này lụm passive,11
mẹ ơi con đây gọi vid ba bị đột quỵ ck 30 triệu mổ gấp,7
"Nhà mình nộp thuế đất tháng này nha con, mẹ đóng ở UBND phường r",22
hệ thống d.v.c bảo trì share zalo vid cho t check lỗi hộ khẩu,1
sync cccd gắn chip với app apk mới ko verify thì bị khoá acc nha m,1
"m ơi checkin khi nào vậy, t đợi ở sảnh Nội Bài ga T1 nha",22
tao nè bên tổng c.ụ.c ca đòi m ck 30 cu k thì bắt giam,0
sàn vàng online uy tín quốc tế đòn bẩy 1:500 nạp 1 triệu trade lụm 50 tr trong tuần,11
"Sàn binance copy trade lụm 20 triệu 1 đêm, nạp 50 triệu margin vào sàn lẹ ae",11
Shipper giao sai địa chỉ chị cấp quyền danh bạ cho hệ thống quét giao lại nha,17
"dạ anh, phòng bảo trì báo thang máy tòa B bảo trì sáng mai từ 8h-10h ạ",22
ae hảo tâm ck momo 0999xxx giúp cô bán rau ung thư giai đoạn cuối,10
"anh ơi shipper giao hàng shopee cho em r nha, em để ở bảo vệ tầng 1 nhé",22
"m ơi tối ăn pizza khum, t đặt Dominos giao tận nhà 299k combo 2 người",22
"chương trình cơm trưa cho công nhân nghèo thiếu quỹ, c.k vào vcb 0021xxx tên Trần thị B",10
grab tặng voucher 5 triệu cho 100 user đầu tiên nạp 200k activate code nhận ngay,13
"MBBank cảnh báo giao dịch đáng ngờ 30 triệu VNĐ lúc 2h sáng, xác nhận OTP để hủy",16
"t ck m 100k tiền taxi hôm qua r nha zalopay, check dùm thanks m nhìu",22
FPT Shop chúc mừng bạn trúng thưởng Macbook Air M3 chương trình tri ân khách hàng,13
"Tuyển cộng tác viên đánh giá 5 sao Shopee lương 500k ngày, nạp 2 triệu tiền cọc",12
"chồng ơi em bị tai nạn xe máy đang ở cấp cứu, ck 15 triệu viện phí gấp anh ơi",7
"bạn t đây nè gọi vid nè, t bị cháy nhà mất hết đồ ck t ít tiền mua đồ dùng",7
"Đang làm gì đấy tao bị tai nạn ô tô, video mạng lag giật m chuyển tao 5 củ tk này gấp",7
ê t trúng máy ảnh canon R5 trên app qi đóng dhlm 5 cu thuế lụm hàng xịn đét,13
"bạn t làm tổng đài Mobifone thiệt nè, nó bảo gọi 9090 hủy gói cước free luôn",22
"bồ ơi nhà mình tới hạn bảo dưỡng xe ô tô ở Toyota rồi nha, t book lịch thứ 7",22
"Quỹ cứu trợ thiên tai miền Tây kêu gọi ủng hộ gạo quần áo, ck tiền mặt vào stk zalo",10
"Hướng dẫn order đơn ảo trên shopee hoa hồng 20%, đặt cọc 10 triệu nhận nhiệm vụ",12
"nhà chùa kêu gọi cúng dường xây dựng thiền viện, c.k vô tk sư cô trụ trì",10
tk m bank của bé bị locked rồu gửi cái ô tê bê t check liền cho ét ô ét,16
ba ơi con đây gọi vid nè con bị bắt ck 20 triệu bảo lãnh gấp ba,7
v.c.b báo tk bị trừ 20 củ gửi o.t.p xác minh lại vs m,16
em shipper grab nè đơn bị hoàn do sai địa chỉ click link tra cứu,17
anh boom hàng tiki t r h ck 200k cước vận chuyển 2 chiều ko t bốc phốt lên group,17
ê hôm nay lương vô chưa m t check vcb thấy lương + thưởng vô r nè,22
Hệ thống Shopee Express thông báo đơn hàng bị trả về vào app cài lại để theo dõi,17
"mẹ ơi con gia hạn gói 4G Mobifone cho mẹ r nha, 77k/tháng 3GB/ngày",22
quay trúng samsung s25 ultra trên app funny video nè c.k 2 cu shipping lụm nha m,13
m hàng lazada giao mà bị vỡ r click link claim bảo hiểm vận chuyển,17
lazada spin wheel trúng macbook đóng 5 cu shipping lụm zề xài kkk,13
"alo ae từ thiện nè, t đi phát quà cho dân nghèo TP mà thiếu fund ae c.k ủng hộ",10
ê vô group zalo việc nhẹ lương cao đi like video youtube mỗi cái 10k nhưng nạp trước,12
ê t mới nộp thuế thu nhập cá nhân online trên thuedientu.gdt.gov.vn xong r,22
trại trẻ mồ côi hết gạo r ae ơi c.k 100k cũng dc tao quản quỹ tin t đi nha,10
"Dạ chị, em bên kế toán gọi nhắc chị ký bảng lương T3 ạ",22
m ơi t mới hoàn thành khóa học Python trên Coursera có certificate luôn,22
ê m cày đơn ảo trên shopee t quản nè like review hoa hồng 20% cọc 5 tr,12
Quay trúng iPhone 16 trên app Lucky nạp 2 triệu thuế nhận máy,13
alo t thiếu tá c.a nè m dính vụ rửa tiền ck 50 cu bảo lãnh,0
Shipper đây anh không có nhà à thế ck số tiền 200k vào Momo em ném vô nhà nha,17
em giao shopee nè chế đang vắng thì xỉa momo em 1 củ e vứt qua rào nha,17
"ê hội cũ tuần sau đi Phú Quốc 3 ngày 2 đêm khum, t book tour 3.5 triệu/người r",22
ê t mới cài VNeID thành công trên đt mới quét NFC chip CCCD ngon lành,22
"TikTok Shop tặng quà tri ân KH VIP iPad Pro M4, ck phí vận chuyển 2 triệu",13
ngân hàng gọi bảo tk m dính rửa tiền ck xác minh gấp bruh,16
"mẹ ơi con đang ở phòng cấp cứu bệnh viện 115, ck mẹ 20 triệu đóng viện phí trước",7
ê bồ t t.a.i n.a.n mạng lag gọi tậm tịt ck mượn 50 triệu chữa SOS,7
"ba ơi con chuyển khoản tiền điện nước tháng này cho ba r nha, 1.2 triệu",22
Đơn hàng trả về chị vào link cài app theo dõi hỏa tốc để không bị mất hàng,17
m hàng shopee giao mà bị vỡ r click link claim bảo hiểm hàng hoá nè m ơi,17
"anh ơi tối nay em nấu cơm, anh mua giúp em ít rau ở chợ Bà Chiểu nha",22
"ê bạn t làm tài xế be thiệt nè, nó chạy ngày kiếm 500k-800k sau trừ chi phí",22
quà từ bển gửi về bị bắt tại TSN nộp 7 củ thuế bruh,17
alo tôi thiếu tá CA huyện m dính vụ rửa tiền ck 25 triệu bảo lãnh,0
viện kiểm sát gọi m có lệnh b.ắ.t giam ck 100 tr tại ngoại gấp,0
nhắn sms brandname trúng sh mà bắt đóng v.a.t 5cu clm ảo ma canada ghê,13
"bồ t đây nè gọi vid nhìn mặt, kẹt cứng ở Cambodia ck t 30 tr mua vé máy bay",7
"bồ ơi t nộp hồ sơ xin visa Nhật r nha, phí 1.5 triệu đóng ở đại sứ quán",22
ê hội cũ ai rảnh tối mai đi nhậu ở quán ốc Hiền Khánh chia 200k mỗi đứa,22
"Trung tâm cai nghiện thiếu tiền ăn cho bệnh nhân, ae ck giúp vào agribank trưởng trung tâm",10
"bạn thân t đây nè gọi vid liền đi, t mới bị đuổi việc hết tiền ck mượn 3 tr",7
group zalo tuyển CTV cày order ảo amazon FBA hoa hồng 15% cọc 10 triệu,12
"anh ơi giao ban phòng 3h chiều nay nhé, em chuẩn bị phòng họp tầng 5 r",22
"dì ơi con bé Hương bị té giếng đang cấp cứu, ck tiền viện phí 10 tr gấp",7
ê t vừa mở thẻ tín dụng VIB online r nè miễn phí năm đầu,22
"Techcombank cảnh báo giao dịch bất thường 50 triệu từ IP nước ngoài, xác nhận OTP ngay",16
kiện hàng amazon kẹt customs sân bay ck 3 củ thuế nhập nha m,17
"Nhà thờ kêu gọi tín hữu quyên góp xây nhà cho dân vùng bão, gửi tiền vào stk cha xứ",10
app cho thuê xe ảo stake 50 triệu nhận 3 triệu mỗi tháng tiền thuê ROI 6 tháng,12
"Con gái ơi ba bị cướp giật nằm viện, ba gọi video nè con thấy mặt ba chưa ck 5 triệu",7
"Quỹ bảo vệ động vật hoang dã cần quyên góp cứu hộ voi bị thương, ck momo cá nhân",10
t bên ngân hàng nè m thẻ m bị clone r đọc otp khoá thẻ gấp,16
"dạ sếp, em confirm meeting với client lúc 2h chiều mai trên Google Meet ạ",22
"m ơi hôm nay ngày BHXH đóng phí hàng tháng r nha, t đóng online r",22
cô giáo gọi nè ck viện phí con bé ngã cầu thang gấp 8 triệu,7
"nick phụ t đây m ơi video call coi mặt t liền, t mất ví cần mượn 1 ngày mai trả",7
nhan dc li xi zl nạp vip 5 xị rut ra duoc 5 chẹo lam theo tao nhe,13
t trúng xe Vision 2025 chương trình Honda tri ân á m đóng 8 triệu thuế trước bạ,13
donate cho hội chữ thập đỏ quận 7 nha ae c.k vào tk cá nhân hội trưởng 0912xxx,10
g.h.t.k báo kiện hàng chứa chất cấm k thông quan đóng phạt 10 tr,17
m ơi t gửi tiền sinh hoạt cho mẹ r nha check vcb dùm 5 triệu,22
Shipper lazada bảo hàng bị giữ ở kho đóng phí lưu 200k click link thanh toán,17
ê m vô nhóm cày đơn shopee t quản nè like review sản phẩm ngày lụm 300k nhưng nạp 5 tr,12
"con ơi ba bán cái xe wave cũ r nha, người ta ck 8 triệu vô tk agribank ba r",22
sms viettel trúng 500 tr tri ân 30 năm gọi 1900xxx nhận quà bruh,13
Ship Tiki nè pa đơn bị duplicate tính tiền 2 lần r quét qr refund lẹ pa ơi,17
m ơi giúp t vs t bị kẹt nước ngoài mất hộ chiếu r gọi vid cho m coi ck tiền vé,7
tải v.n.e.i.đ pro max apk nè khỏi cần quét mặt định danh ez,1
"ê t vừa mua bảo hiểm nhân thọ Manulife cho gia đình r m ơi, agent tư vấn tận nhà luôn",22
"dạ anh, em gửi hồ sơ bảo hiểm xã hội cho anh qua email r ạ, anh in ra nộp phòng HR",22
em ship lazada nè c.k 350k vô momo em ném vô bảo vệ chế ơi,17
alo ae từ thiện nè t đi phát quà cho dân nghèo thiếu fund ae ck ủng hộ momo,10
"bồ ơi nhà mình tới hạn đóng phí chung cư tháng 4 r nha, 1.5 triệu",22
Em giao Tiki đơn thanh toán rồi mà quên thu phí ship 30k nhấn link để trả phí,17
"ê t vừa gia hạn thẻ BHYT online trên cổng BHXH điện tử r, tiện quá khum cần ra phường",22
"con ơi mai đi khám răng ở nha khoa Parkway lúc 9h sáng nha, mẹ đặt lịch r",22
"con ơi mẹ đổi SIM Viettel sang 4G r nha, nhờ thằng Hùng hàng xóm làm giúp",22
"ê hội cũ cuối tuần BBQ ở nhà t khum, mỗi đứa đóng 150k mua đồ nướng",22
"Alo bác ơi cháu bị xe tông đang nằm bệnh viện Chợ Rẫy, ck 10 triệu tạm ứng",7
anh ơi bên bảo hiểm Prudential gọi báo hợp đồng BH của anh sắp tới hạn đóng phí,22
"ae hảo tâm giúp đỡ cô bán rau bị ung thư giai đoạn cuối, c.k momo 0999xxx",10
"Dạ chị, em bên bộ phận chăm sóc khách hàng FPT Telecom gọi xác nhận gia hạn gói cáp",22
"App đi bộ kiếm tiền install lẹ, đầu tư 5 củ mua giày premium lụm passive income",11
"bạn t bên Vietcombank nè, nó bảo app digibank update version mới có Face ID r",22
"má VNeID đăng nhập r nè, con hướng dẫn má quét mã QR trên app nhé",22
"ba mẹ ơi con bay về Sài Gòn sáng mai nha, ra sân bay Tân Sơn Nhất đón con lúc 10h",22
"con ơi gửi mã OTP cho mẹ đi, mẹ đang đăng nhập app MB Bank trên đt mới mua",22
"m ơi t vừa khám bảo hiểm ở BV Quận 1 xong, khỏe mạnh ko có bệnh gì",22
bưu điện báo kiện hàng có chất cấm nộp phạt 10 triệu để thông quan,17
đơn lazada bị thất lạc quét mã QR claim bồi thường bảo hiểm vận chuyển,17
v.s.s.i.d bị lỗi tải app apk mới đồng bộ bhyt cccd gấp m,1
con ơi nhớ đóng tiền trọ tháng này cho chủ nhà trước ngày 5 nha con,22
"quỹ khuyến học xã cần tiền mua sách vở cho trẻ em nghèo, c.k momo trưởng quỹ 0978xxx",10
ê m ship tiki giao sai hàng r click link này khiếu nại hoàn tiền nè,17
tải app v.c.b digibank mới tại link này nhận 50k ngon ơ,16
"Quỹ học bổng cho sinh viên nghèo vùng sâu vùng xa, ck ủng hộ vào bidv trưởng quỹ",10
congratulation m trúng giải trò chơi online 100 tr nè nạp thẻ 2 tr nhận thưởng,13
chúc mừng anh chị trúng vàng SJC 5 chỉ chương trình Tết vàng BIDV đóng thuế TNCN,13
t mới donate cho quỹ chữ thập đỏ chính thức 500k qua website chính thống,22
"thương xót đồng bào bruh, c.k vô momo 0345xxx tao chuyển thẳng cho bà con",10
"Dạ anh, em bên phòng nhân sự gọi báo lương tháng 3 đã chuyển rồi ạ, anh check tài khoản nhé",22
c0ng 4n gọi bảo m bị phạt nguội ck 2 tr vô stk này lẹ m,0
"Dạ sếp, phòng KT báo lương T3 chuyển chậm 1 ngày do hệ thống ngân hàng bảo trì ạ",22
"Vietcombank thông báo tài khoản đang bị đăng nhập trái phép, bấm link đổi mật khẩu ngay",16
nhà chùa quyên góp phóng sinh phật tử ck vào stk sư thầy cá nhân,10
ê tối qua t coi video youtube về cách nhận biết tin nhắn lừa đảo hay quả trời,22
"dạ anh bên IT support công ty đây, laptop anh bị lỗi VPN em remote fix giúp chiều nay nhé",22
"Chương trình phát cơm từ thiện bị thiếu ngân sách, mạnh thường quân ck vào stk cá nhân",10
"dạ sếp, em submit PR trên github r ạ sếp review approve dùm em",22
"dạ sếp, file thu chi tháng 4 gửi sếp duyệt ạ, BHXH đã nộp đủ r",22
giao hàng nhanh báo kiện bị hải quan giữ ck phí giải phóng 200k,17
"Bé Na bị bại não cần phẫu thuật gấp 300 triệu, gia đình kêu gọi ae hảo tâm ck giúp đỡ",10
VCB báo tài khoản bị truy cập trái phép đọc OTP xác minh,16
spin wheel trúng macbook pro trên lazada ae ơiii c.k 5 củ shipping rồi lụm,13
"anh ơi em bị rắn cắn ở vườn r nè, em ở bệnh viện huyện ck 5 tr mua huyết thanh",7
tải app v.c.b digibank fake này nhận ngay 5 chục m ơi ngon ơ phông bạt,16
nhận lucky money 20 triệu trên zalo nè ae ơi nạp 500k phí kích hoạt nhận liền,13
Quỹ từ thiện kêu gọi ủng hộ lũ lụt ck vào stk cá nhân hội trưởng 0912xxx,10
"mẹ ơi con đặt khám online ở FV cho mẹ r nha, thứ 3 tuần sau lúc 8h sáng",22
"Mẹ ơi cuối tuần lên thăm cháu nha, con ra bến xe đón mẹ",22
Việc nhẹ lương cao like sub follow tiktok ngày lụm 500k cọc 5 triệu vào sàn,12
"t chia tiền ăn trưa hôm qua r nha m, 65k momo check dùm",22
em ship lazada bảo hàng bị giữ kho c.k phí lưu 200k lẹ,17
BHXH thông báo sổ hết hạn nộp 500k phí duy trì click link gia hạn,1
"dạ sếp em gửi proposal dự án mới qua Teams rồi ạ, sếp duyệt giúp em",22
"ê hôm qua t xém bị scam cuộc gọi giả công an á m, nó đòi ck 50 củ may mà t cúp kịp",22
"Dạ sếp, team em deploy version mới lên staging r ạ, sếp test dùm",22
"Bác hội trưởng, tối nay họp tổ dân phố dọn vệ sinh đường làng không bác",22
"ê nick mới t nè gọi vid coi mặt, dt hư mượn 2 triệu mua dt mới",7
m ơi t quay trúng ps5 trên app Lucky Wheel đóng 3 củ phí vận chuyển quốc tế,13
m ơi t share cái clip trên youtube của Giang ơi nói về cách phòng tránh lừa đảo điện thoại,22
bà con ck vô quỹ cứu trợ bão yagi cái nhóm zalo này nè gấp lắm r ae ơi,10
"Dạ cô giáo, con xin phép nghỉ học ngày mai vì bị sốt ạ, mẹ con đã gọi phòng giáo vụ",22
join nhóm tele signal crypto free win rate 95% nạp 10 triệu vào sàn copy trade,11
"cháu ơi ông nội đây nè, ông bị lừa mất hết tiền r ck ông 10 tr đi chợ mua gạo",7
"quỹ mổ mắt cho người mù nghèo cần 5 triệu mỗi ca, donate stk cá nhân bác sĩ trưởng khoa",10
m ơi em ship spx shopee express nè đơn m bị locked cài app tracking mới nha,17
Đơn shopee express bị hoàn do quá hạn lưu kho bấm link nhận lại hàng trong 24h,17
ae ck momo t đi phát cơm cho ng nghèo thiếu fund ét ô ét,10
thằng a t bị chém toe máu me wé c.k t 5 cu vào viện gấp pa ét ô ét,7
"Bé gái 5 tuổi bị tim bẩm sinh cần 200 triệu mổ tim, cha mẹ nghèo quá ck giúp momo",10
"m ơi t vừa cài Kaspersky diệt virus cho laptop r nè, key bản quyền 1 năm 300k",22
mẹ ơi con gửi mã OTP cho mẹ nha mẹ đang đăng nhập app MB Bank đt mới,22
momo khuyến mãi tặng 10 triệu cho user nạp 1 triệu vô ví nhận bonus gấp 10,13
Đơn shopee bị hoàn do quá hạn lưu kho cài app mới tracking nhận lại hàng,17
"m ơi tối ăn gì khum, t đặt grab giao cơm sườn tới nhà m nha 35k momo",22
t vừa đổi CCCD gắn chip ở công an phường nhanh lắm 15 phút,22
VNPT iTV tặng smart TV Samsung 75 inch cho KH trung thành 10 năm đóng phí lắp đặt,13
"mẹ ơi con chuyển tiền sinh hoạt tháng này cho mẹ r nha, check vcb dùm con 3 triệu",22
b.h.x.h gọi bảo sổ m hết hạn r ck 500k gia hạn lẹ m,1
ê t vừa refund được đơn shopee bị lỗi r tiền hoàn vô ví,22
"m ơi tối đi xem phim ở CGV khum, t book vé r nha 2 vé 180k",22
"Dân làng bị sạt lở đất mất hết nhà cửa, ae ck vào tk momo trưởng thôn 0912xxx",10
"ê t chuyển m 30k tiền trà sữa hôm qua r nha, check zalopay dùm",22
SMS Viettel trúng 500 triệu tri ân 30 năm liên hệ 1900xxx nhận quà,13
"Vina bank app bị lỗi bảo mật, tải bản vá khẩn cấp tại link để bảo vệ tài khoản",16
Em giao hàng Sendo nè anh ơi đơn COD 180k anh vắng ck momo em ném vô bảo vệ,17
"Bạn trúng xe SH 150i từ chương trình Viettel, nộp mã thẻ cào 5 triệu làm hồ sơ",13
"bồ ơi t order shopee cái áo cho m r nha, ship tới mai là tới đó",22
m ơi t kiếm 50 triệu tháng bằng dropshipping trên amazon nạp 20 triệu mua khóa học,12
CCCD gắn chip bị lỗi cập nhật app VNeID mới qua link này để sửa,1
Dự án DeFi yield farming APY 1000% nạp 10 triệu USDT vào pool nhận thưởng hàng ngày,12
"ủng hộ bệnh nhân COVID-19 nặng không tiền chữa trị, c.k vào bidv cá nhân 12345",10
"bạn t làm bên VCB thiệt nè, t hỏi dùm m lãi suất tiết kiệm online hiện giờ bao nhiêu",22
ê t đây m gọi vid cho m nè tin t khum t đang kẹt tiền cần mượn 2 tr mai trả,7
Mobifone chúc mừng thuê bao trúng gói du lịch 5 sao Phú Quốc trị giá 80 triệu,13
"m ơi mặt t đây gọi vid nãy r coi lại đi, t kẹt sân bay mất giấy tờ ck 2 chẹo",7
"m ơi t vừa điền tờ khai thuế TNCN online xong r nè, năm nay khum bị truy thu",22
nick phụ t đây gọi vid mặt deep fake tin t ck 3 cu nha,7
Mày ơi tao đây nè gọi vid coi mặt bị tai nạn ck tao 5 củ gấp,7
cày đơn ảo cho t shopee đi hoa hồng 15% cọc 8 tr nha m,12
Chúc mừng quý khách trúng thưởng 1 tỷ chương trình Tết Sum Vầy liên hệ hotline,13
"đoàn thanh niên kêu gọi quyên góp xây trường ở Hà Giang, c.k vào stk thủ quỹ",10
cán bộ thuế gọi bảo app DVC bị lỗi tải file .exe lạ cài lại,1
